facilityuid,facility,code,ward,sub_county,county,indicator,period,dhis2_value,datim_value,gender,age
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,gMICOUtzqRb,2020Q1,3,5.0,(F),10-14
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,gMICOUtzqRb,2020Q2,7,6.0,(F),10-14
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,JiuqbydCIcy,2019Q4,16,41.0,(F),20-24
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,JiuqbydCIcy,2020Q2,39,54.0,(F),20-24
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,pkShOkgNQt2,2019Q4,9,13.0,(M),20-24
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,pkShOkgNQt2,2020Q2,11,12.0,(M),20-24
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,YXJf27jfkvS,2019Q4,9,29.0,(F),15-19
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,YXJf27jfkvS,2020Q2,30,35.0,(F),15-19
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2019Q4,73,102.0,(F),20-24
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2020Q2,24,31.0,(F),20-24
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2019Q4,35,36.0,(M),20-24
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q1,13,13.0,(M),20-24
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2019Q4,151,240.0,(F),25+
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2020Q1,199,204.0,(F),25+
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2020Q1,86,85.0,(M),25+
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2020Q2,54,54.0,(M),25+
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2019Q4,51,53.0,(M),15-19
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2020Q1,45,47.0,(M),15-19
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2020Q2,26,26.0,(M),15-19
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2019Q4,61,96.0,(F),15-19
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2019Q4,2667,2439.0,(F),25+
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2020Q1,1553,1328.0,(F),25+
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2020Q2,539,723.0,(F),25+
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2019Q4,1312,1482.0,(M),25+
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2020Q2,426,510.0,(M),25+
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2019Q4,320,270.0,(M),15-19
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2020Q1,82,83.0,(M),15-19
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2020Q2,141,117.0,(M),15-19
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2019Q4,539,710.0,(F),25+
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2020Q1,295,450.0,(F),25+
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2020Q2,312,258.0,(F),25+
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2019Q4,32,35.0,(F),10-14
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2020Q1,11,11.0,(F),10-14
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2020Q2,43,9.0,(F),10-14
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2019Q4,278,431.0,(M),25+
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2020Q1,205,245.0,(M),25+
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2020Q2,126,149.0,(M),25+
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2019Q4,76,97.0,(M),15-19
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2020Q1,38,62.0,(M),15-19
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2020Q2,19,26.0,(M),15-19
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,gMICOUtzqRb,2020Q2,4,4.0,(F),10-14
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q1,18,34.0,(F),20-24
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q2,18,43.0,(F),20-24
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2019Q4,10,9.0,(M),20-24
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2020Q1,8,9.0,(M),20-24
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2020Q2,8,7.0,(M),20-24
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2019Q4,16,35.0,(F),15-19
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2020Q1,13,21.0,(F),15-19
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2020Q1,173,184.0,(F),25+
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2020Q2,110,117.0,(F),25+
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2019Q4,140,162.0,(M),25+
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2020Q1,131,133.0,(M),25+
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2020Q2,88,76.0,(M),25+
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2019Q4,44,43.0,(M),15-19
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2020Q1,20,20.0,(M),15-19
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2020Q2,6,6.0,(M),15-19
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2020Q1,112,112.0,(M),25+
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,JiuqbydCIcy,2020Q2,41,68.0,(F),20-24
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,lj9QYJqS7bN,2019Q4,2,2.0,(M),10-14
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,lj9QYJqS7bN,2020Q2,2,2.0,(M),10-14
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,pkShOkgNQt2,2020Q1,20,20.0,(M),20-24
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,pkShOkgNQt2,2020Q2,6,6.0,(M),20-24
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2019Q4,55,94.0,(F),25+
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2020Q1,52,72.0,(F),25+
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2020Q2,49,44.0,(F),25+
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2019Q4,2,2.0,(F),10-14
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2020Q1,4,5.0,(F),10-14
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2020Q2,1,0.0,(F),10-14
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q1,33,49.0,(M),25+
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q2,26,28.0,(M),25+
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,XiRbc0DSMOH,2019Q4,10,10.0,(M),15-19
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,XiRbc0DSMOH,2020Q1,14,24.0,(M),15-19
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,XiRbc0DSMOH,2020Q2,10,10.0,(M),15-19
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2019Q4,15,21.0,(F),15-19
dWATcMI6XJL,Angaga Dispensary,17050,South sakwa Ward,Awendo Sub County,Migori County,atSQz5O7e2A,2019Q4,38,42.0,(F),25+
dWATcMI6XJL,Angaga Dispensary,17050,South sakwa Ward,Awendo Sub County,Migori County,atSQz5O7e2A,2020Q2,31,47.0,(F),25+
dWATcMI6XJL,Angaga Dispensary,17050,South sakwa Ward,Awendo Sub County,Migori County,gMICOUtzqRb,2019Q4,5,0.0,(F),10-14
dWATcMI6XJL,Angaga Dispensary,17050,South sakwa Ward,Awendo Sub County,Migori County,gMICOUtzqRb,2020Q1,13,13.0,(F),10-14
dWATcMI6XJL,Angaga Dispensary,17050,South sakwa Ward,Awendo Sub County,Migori County,gMICOUtzqRb,2020Q2,2,2.0,(F),10-14
dWATcMI6XJL,Angaga Dispensary,17050,South sakwa Ward,Awendo Sub County,Migori County,gTkVw97FnQK,2019Q4,27,0.0,(M),25+
dWATcMI6XJL,Angaga Dispensary,17050,South sakwa Ward,Awendo Sub County,Migori County,gTkVw97FnQK,2020Q1,58,63.0,(M),25+
dWATcMI6XJL,Angaga Dispensary,17050,South sakwa Ward,Awendo Sub County,Migori County,gTkVw97FnQK,2020Q2,27,26.0,(M),25+
dWATcMI6XJL,Angaga Dispensary,17050,South sakwa Ward,Awendo Sub County,Migori County,XiRbc0DSMOH,2019Q4,6,0.0,(M),15-19
dWATcMI6XJL,Angaga Dispensary,17050,South sakwa Ward,Awendo Sub County,Migori County,XiRbc0DSMOH,2020Q1,22,22.0,(M),15-19
JdqOvfWtH49,Ndiwa Dispensary,13844,North kadem Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q2,47,53.0,(M),25+
dWATcMI6XJL,Angaga Dispensary,17050,South sakwa Ward,Awendo Sub County,Migori County,XiRbc0DSMOH,2020Q2,14,14.0,(M),15-19
JdqOvfWtH49,Ndiwa Dispensary,13844,North kadem Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2019Q4,34,29.0,(F),20-24
JdqOvfWtH49,Ndiwa Dispensary,13844,North kadem Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2019Q4,3,4.0,(M),10-14
JdqOvfWtH49,Ndiwa Dispensary,13844,North kadem Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2019Q4,18,18.0,(M),20-24
JdqOvfWtH49,Ndiwa Dispensary,13844,North kadem Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2020Q1,22,18.0,(M),20-24
JdqOvfWtH49,Ndiwa Dispensary,13844,North kadem Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2020Q2,13,14.0,(M),20-24
JdqOvfWtH49,Ndiwa Dispensary,13844,North kadem Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2020Q1,53,40.0,(F),15-19
dwsqnJOgFCH,Imc Tekeleza Dice - Isebania,20019,Isibania Ward,Kuria West Sub County,Migori County,atSQz5O7e2A,2020Q1,407,238.0,(F),25+
dwsqnJOgFCH,Imc Tekeleza Dice - Isebania,20019,Isibania Ward,Kuria West Sub County,Migori County,atSQz5O7e2A,2020Q2,86,34.0,(F),25+
dwsqnJOgFCH,Imc Tekeleza Dice - Isebania,20019,Isibania Ward,Kuria West Sub County,Migori County,gTkVw97FnQK,2019Q4,249,255.0,(M),25+
dwsqnJOgFCH,Imc Tekeleza Dice - Isebania,20019,Isibania Ward,Kuria West Sub County,Migori County,gTkVw97FnQK,2020Q2,46,28.0,(M),25+
dwsqnJOgFCH,Imc Tekeleza Dice - Isebania,20019,Isibania Ward,Kuria West Sub County,Migori County,XiRbc0DSMOH,2019Q4,20,18.0,(M),15-19
dwsqnJOgFCH,Imc Tekeleza Dice - Isebania,20019,Isibania Ward,Kuria West Sub County,Migori County,XiRbc0DSMOH,2020Q1,18,15.0,(M),15-19
dwsqnJOgFCH,Imc Tekeleza Dice - Isebania,20019,Isibania Ward,Kuria West Sub County,Migori County,XiRbc0DSMOH,2020Q2,13,8.0,(M),15-19
dwu3NQizNkT,Kuria District Hospital,13726,Bukira east Ward,Kuria West Sub County,Migori County,atSQz5O7e2A,2019Q4,182,468.0,(F),25+
dwu3NQizNkT,Kuria District Hospital,13726,Bukira east Ward,Kuria West Sub County,Migori County,atSQz5O7e2A,2020Q1,135,321.0,(F),25+
dwu3NQizNkT,Kuria District Hospital,13726,Bukira east Ward,Kuria West Sub County,Migori County,atSQz5O7e2A,2020Q2,106,250.0,(F),25+
dwu3NQizNkT,Kuria District Hospital,13726,Bukira east Ward,Kuria West Sub County,Migori County,gMICOUtzqRb,2019Q4,5,7.0,(F),10-14
dwu3NQizNkT,Kuria District Hospital,13726,Bukira east Ward,Kuria West Sub County,Migori County,gMICOUtzqRb,2020Q1,10,10.0,(F),10-14
dwu3NQizNkT,Kuria District Hospital,13726,Bukira east Ward,Kuria West Sub County,Migori County,gMICOUtzqRb,2020Q2,9,11.0,(F),10-14
dwu3NQizNkT,Kuria District Hospital,13726,Bukira east Ward,Kuria West Sub County,Migori County,gTkVw97FnQK,2020Q1,129,126.0,(M),25+
dwu3NQizNkT,Kuria District Hospital,13726,Bukira east Ward,Kuria West Sub County,Migori County,gTkVw97FnQK,2020Q2,94,83.0,(M),25+
dwu3NQizNkT,Kuria District Hospital,13726,Bukira east Ward,Kuria West Sub County,Migori County,XiRbc0DSMOH,2019Q4,29,28.0,(M),15-19
dwu3NQizNkT,Kuria District Hospital,13726,Bukira east Ward,Kuria West Sub County,Migori County,XiRbc0DSMOH,2020Q1,7,5.0,(M),15-19
dwu3NQizNkT,Kuria District Hospital,13726,Bukira east Ward,Kuria West Sub County,Migori County,XiRbc0DSMOH,2020Q2,12,13.0,(M),15-19
dwu3NQizNkT,Kuria District Hospital,13726,Bukira east Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2019Q4,34,156.0,(F),15-19
ImG6wgclN06,Ongo Health Centre,13989,South kamagambo Ward,Rongo Sub County,Migori County,atSQz5O7e2A,2019Q4,210,319.0,(F),25+
ImG6wgclN06,Ongo Health Centre,13989,South kamagambo Ward,Rongo Sub County,Migori County,gTkVw97FnQK,2020Q2,68,85.0,(M),25+
ImG6wgclN06,Ongo Health Centre,13989,South kamagambo Ward,Rongo Sub County,Migori County,JiuqbydCIcy,2019Q4,149,170.0,(F),20-24
ImG6wgclN06,Ongo Health Centre,13989,South kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2020Q2,27,29.0,(M),20-24
ImG6wgclN06,Ongo Health Centre,13989,South kamagambo Ward,Rongo Sub County,Migori County,YXJf27jfkvS,2020Q1,73,98.0,(F),15-19
JJHQ16uTrPX,St Camillus Mission Hospital,14103,Kachieng' Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2019Q4,90,101.0,(F),20-24
JJHQ16uTrPX,St Camillus Mission Hospital,14103,Kachieng' Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q1,57,71.0,(F),20-24
JJHQ16uTrPX,St Camillus Mission Hospital,14103,Kachieng' Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2019Q4,18,18.0,(M),10-14
JJHQ16uTrPX,St Camillus Mission Hospital,14103,Kachieng' Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2020Q1,3,3.0,(M),10-14
JJHQ16uTrPX,St Camillus Mission Hospital,14103,Kachieng' Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2020Q2,1,1.0,(M),10-14
JJHQ16uTrPX,St Camillus Mission Hospital,14103,Kachieng' Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2019Q4,25,25.0,(M),20-24
JJHQ16uTrPX,St Camillus Mission Hospital,14103,Kachieng' Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2020Q1,37,33.0,(M),20-24
JJHQ16uTrPX,St Camillus Mission Hospital,14103,Kachieng' Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2020Q2,13,13.0,(M),20-24
JJHQ16uTrPX,St Camillus Mission Hospital,14103,Kachieng' Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2019Q4,89,93.0,(F),15-19
JJHQ16uTrPX,St Camillus Mission Hospital,14103,Kachieng' Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2020Q2,16,19.0,(F),15-19
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2020Q1,191,91.0,(F),25+
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2019Q4,93,96.0,(M),25+
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2020Q1,77,56.0,(F),20-24
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2019Q4,3,4.0,(M),10-14
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2020Q1,1,1.0,(M),10-14
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q2,8,7.0,(M),20-24
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2019Q4,30,50.0,(F),15-19
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2020Q1,51,50.0,(F),15-19
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2020Q2,14,21.0,(F),15-19
jSsqGE88rMQ,Wath Onger Dispensary,14170,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2019Q4,37,32.0,(F),10-14
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2019Q4,375,637.0,(F),25+
jSsqGE88rMQ,Wath Onger Dispensary,14170,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2020Q1,24,11.0,(F),10-14
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2019Q4,265,293.0,(M),25+
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2020Q1,229,239.0,(M),25+
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2020Q2,114,109.0,(M),25+
jSsqGE88rMQ,Wath Onger Dispensary,14170,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2020Q2,3,3.0,(F),10-14
jSsqGE88rMQ,Wath Onger Dispensary,14170,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2019Q4,93,88.0,(F),20-24
jSsqGE88rMQ,Wath Onger Dispensary,14170,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q1,81,67.0,(F),20-24
jSsqGE88rMQ,Wath Onger Dispensary,14170,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q2,78,83.0,(F),20-24
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2019Q4,52,68.0,(M),15-19
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2020Q1,54,26.0,(M),15-19
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2020Q2,45,46.0,(M),15-19
jSsqGE88rMQ,Wath Onger Dispensary,14170,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2019Q4,76,15.0,(M),20-24
jSsqGE88rMQ,Wath Onger Dispensary,14170,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2019Q4,48,82.0,(F),15-19
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2019Q4,143,205.0,(F),25+
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2020Q1,114,171.0,(F),25+
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2020Q2,235,124.0,(F),25+
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2020Q1,102,132.0,(M),25+
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2020Q2,82,94.0,(M),25+
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2019Q4,21,30.0,(M),15-19
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2020Q1,34,15.0,(M),15-19
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2020Q2,27,19.0,(M),15-19
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2020Q2,52,52.0,(M),25+
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,JiuqbydCIcy,2019Q4,68,84.0,(F),20-24
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,JiuqbydCIcy,2020Q1,57,95.0,(F),20-24
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,pkShOkgNQt2,2019Q4,29,30.0,(M),20-24
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,YXJf27jfkvS,2019Q4,46,53.0,(F),15-19
JdqOvfWtH49,Ndiwa Dispensary,13844,North kadem Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2020Q1,82,67.0,(F),25+
JdqOvfWtH49,Ndiwa Dispensary,13844,North kadem Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2019Q4,30,30.0,(M),25+
JdqOvfWtH49,Ndiwa Dispensary,13844,North kadem Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q1,43,40.0,(F),20-24
JdqOvfWtH49,Ndiwa Dispensary,13844,North kadem Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q2,36,36.0,(F),20-24
JdqOvfWtH49,Ndiwa Dispensary,13844,North kadem Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2020Q1,1,1.0,(M),10-14
EzccfHE7VSe,Obware Dispensary,20568,Kanyasa Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2019Q4,78,70.0,(F),25+
EzccfHE7VSe,Obware Dispensary,20568,Kanyasa Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q1,52,57.0,(M),25+
EzccfHE7VSe,Obware Dispensary,20568,Kanyasa Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q2,32,32.0,(M),25+
EzccfHE7VSe,Obware Dispensary,20568,Kanyasa Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2019Q4,19,17.0,(M),10-14
EzccfHE7VSe,Obware Dispensary,20568,Kanyasa Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2020Q1,25,26.0,(M),10-14
EzccfHE7VSe,Obware Dispensary,20568,Kanyasa Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2020Q2,8,8.0,(M),10-14
