facilityuid,facility,code,ward,sub_county,county,indicator,indicator_name,period,dhis2_value,datim_value
hpkiX97MN3B,Othoch Rakuom Dispensary,14001.0,Got kachola Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,38.0,37.0
ZBtoRProc6e,Awendo Sub-District Hospital,13492.0,Central sakwa Ward,Awendo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,207.0,201.0
dOTpdQwrYeN,Migori District Hospital,13805.0,Suna central Ward,Suna East Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,59.0,57.0
RuVa3z3qxpv,Minyenya Dispensary,13809.0,North kamagambo Ward,Rongo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,63.0,63.0
q3Hiw70svzH,Midoti Dispensary,13804.0,Suna central Ward,Suna East Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,2.0,4.0
UMheUvXia9d,Nyamanga Dispensary,13896.0,Kachieng' Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,5.0,5.0
LYR8fhhFOaQ,Duruma,16268.0,North kadem Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,33.0,32.0
JdqOvfWtH49,Ndiwa Dispensary,13844.0,North kadem Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,10.0,10.0
Dp9uga9zfqH,God Kwer Dispensary,13583.0,Wiga Ward,Suna West Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,13.0,13.0
sJHMc412zV6,Thim Lich Dispensary,16278.0,North kadem Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,35.0,35.0
JJHQ16uTrPX,St Camillus Mission Hospital,14103.0,Kachieng' Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,15.0,15.0
QzrC7FpTOCf,Macalder Mission Dispensary,13744.0,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,44.0,43.0
orKDpItM56v,Agenga Dispensary,13467.0,North kadem Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,6.0,6.0
WPhMyqa7tMP,Kombato Dispensary,16270.0,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,36.0,36.0
G2SApeuVqIS,Royal Nursing Home,14061.0,Central kamagambo Ward,Rongo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,218.0,216.0
Oa3osQS1OkN,St Joseph Mission Hospital,14110.0,Suna central Ward,Suna East Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,28.0,28.0
jC5xoC8BnPT,St Barnabas Dispensary,14102.0,Oruba Ward,Suna West Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,62.0,59.0
SPfT81d1gVx,Namba Kodero Dispensary,16273.0,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,10.0,11.0
Dsv44iuGboK,St Akidiva Memorial Hospital,14101.0,Oruba Ward,Suna West Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,15.0,14.0
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993.0,Oruba Ward,Suna West Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,34.0,39.0
GNwx6r3BZ8O,Pastor Machage Memorial Hospital,14014.0,Oruba Ward,Suna West Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,10.0,8.0
wd25QXppWr2,Bware Dispensary,13519.0,South kanyamkago Ward,Uriri Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,1.0,1.0
aWpElDmioIw,Kuja Dispensary,13724.0,North sakwa Ward,Awendo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,45.0,43.0
naa6PTuNZM4,Jevros Clinic,13635.0,North sakwa Ward,Awendo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,3.0,4.0
gMhjxJKU9mM,St Monica Rapogi Health Centre,14121.0,North kanyamkago Ward,Uriri Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,29.0,29.0
cdSguOsrorH,Iraha Dispensary,13619.0,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,20.0,20.0
ghUdW9zdUuu,Nyaburi Clinic,13865.0,Oruba Ward,Suna West Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,10.0,15.0
WPhMyqa7tMP,Kombato Dispensary,16270.0,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,50.0,49.0
zwV7ekHDAwe,Sori Lakeside Nursing and Maternity Home,14098.0,Kachieng' Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,9.0,9.0
wd25QXppWr2,Bware Dispensary,13519.0,South kanyamkago Ward,Uriri Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,5.0,5.0
aCOEeeYEcsO,Rabondo Dispensary,14019.0,West sakwa Ward,Awendo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,9.0,9.0
nNxsnNursRY,Otacho Dispensary,13998.0,Central sakwa Ward,Awendo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,40.0,29.0
Z4h8itV1gpt,Lwala Dispensary,13740.0,North kamagambo Ward,Rongo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,31.0,31.0
ghUdW9zdUuu,Nyaburi Clinic,13865.0,Oruba Ward,Suna West Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,18.0,18.0
DmDKo97EhtM,Osogo Dispensary,13997.0,West kanyamkago Ward,Uriri Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,38.0,36.0
LFBf0WwBzaX,Tisinye Dispensary,14149.0,Gokeharaka/getambwega Ward,Kuria East Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,75.0,71.0
Dsv44iuGboK,St Akidiva Memorial Hospital,14101.0,Oruba Ward,Suna West Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1.0,1.0
OnMW8Kn4YDf,Ogada Dispensary,13960.0,Wasimbete Ward,Suna West Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,18.0,18.0
gMhjxJKU9mM,St Monica Rapogi Health Centre,14121.0,North kanyamkago Ward,Uriri Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,37.0,37.0
ZjLUO5whjGS,Aneko Dispensary,13478.0,Got kachola Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,30.0,29.0
cd2oXY1uQan,Verna Health Centre,14166.0,East kamagambo Ward,Rongo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,58.0,54.0
MxwFljO9mmy,Sibuoche Dispensary,14082.0,West kanyamkago Ward,Uriri Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,53.0,53.0
nt3hEvSThtX,Getambwega Dispensary,13565.0,Gokeharaka/getambwega Ward,Kuria East Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1.0,1.0
cdSguOsrorH,Iraha Dispensary,13619.0,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,40.0,38.0
ZBtoRProc6e,Awendo Sub-District Hospital,13492.0,Central sakwa Ward,Awendo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,170.0,167.0
WPhMyqa7tMP,Kombato Dispensary,16270.0,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,7.0,8.0
sAMKlirWAu6,Nyarongi Dispensary,13940.0,Kakrao Ward,Suna East Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,8.0,8.0
jC5xoC8BnPT,St Barnabas Dispensary,14102.0,Oruba Ward,Suna West Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,9.0,9.0
WG7O02P8x4T,Dede Dispensary,13532.0,West sakwa Ward,Awendo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,18.0,18.0
hHb5SzuuyHK,Nyabokarange Dispensary,13862.0,Bukira Central/Ikerege Ward,Kuria West Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,64.0,50.0
FIDsgV3ezn0,Olasi Dispensary,13975.0,Kaler Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,8.0,8.0
JJHQ16uTrPX,St Camillus Mission Hospital,14103.0,Kachieng' Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,45.0,33.0
KV7mZo1P75i,Rongo District Hospital,14058.0,Central kamagambo Ward,Rongo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,261.0,252.0
JdqOvfWtH49,Ndiwa Dispensary,13844.0,North kadem Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,11.0,11.0
LGgFPRuWpws,Mariwa Health Centre,13778.0,South sakwa Ward,Awendo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,3.0,4.0
ZjLUO5whjGS,Aneko Dispensary,13478.0,Got kachola Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,25.0,25.0
LGgFPRuWpws,Mariwa Health Centre,13778.0,South sakwa Ward,Awendo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,5.0,6.0
FIDsgV3ezn0,Olasi Dispensary,13975.0,Kaler Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,23.0,23.0
SPfT81d1gVx,Namba Kodero Dispensary,16273.0,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,9.0,9.0
Dsv44iuGboK,St Akidiva Memorial Hospital,14101.0,Oruba Ward,Suna West Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,32.0,32.0
LFBf0WwBzaX,Tisinye Dispensary,14149.0,Gokeharaka/getambwega Ward,Kuria East Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,99.0,91.0
LPKh4nXw3jE,Kipingi Dispensary,16269.0,Kanyasa Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,22.0,22.0
leXuCmyYwWX,Ngere Dispensary,13850.0,East kamagambo Ward,Rongo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,42.0,40.0
KV7mZo1P75i,Rongo District Hospital,14058.0,Central kamagambo Ward,Rongo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,285.0,277.0
B8Y8xuk4MFf,Ngo'nga Dispensary,17052.0,South sakwa Ward,Awendo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,5.0,5.0
JdqOvfWtH49,Ndiwa Dispensary,13844.0,North kadem Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,3.0,3.0
bi747puqsrA,Matoso Health Clinic,13793.0,Got kachola Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,7.0,4.0
RpoDr08py8E,Rapcom Nursing and Maternity Home,14037.0,North sakwa Ward,Awendo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,113.0,110.0
jC5xoC8BnPT,St Barnabas Dispensary,14102.0,Oruba Ward,Suna West Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,15.0,15.0
sDgMJ46sG5P,Mogori-Komasimo Health Centre,16721.0,Masaba Ward,Kuria West Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,6.0,6.0
q3Hiw70svzH,Midoti Dispensary,13804.0,Suna central Ward,Suna East Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,6.0,6.0
eNAWFykGp3w,Uriri Health Centre,14161.0,Central kanyamkago Ward,Uriri Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,25.0,25.0
LYR8fhhFOaQ,Duruma,16268.0,North kadem Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,30.0,27.0
KJrHBLlkXkW,Masaba Health Centre,13779.0,Masaba Ward,Kuria West Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,1.0,1.0
LYR8fhhFOaQ,Duruma,16268.0,North kadem Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,24.0,24.0
jSsqGE88rMQ,Wath Onger Dispensary,14170.0,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,47.0,44.0
RuVa3z3qxpv,Minyenya Dispensary,13809.0,North kamagambo Ward,Rongo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,46.0,45.0
cLo2mMOlSkq,Muhuru Health Centre,13833.0,Muhuru Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,24.0,24.0
ZBtoRProc6e,Awendo Sub-District Hospital,13492.0,Central sakwa Ward,Awendo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,151.0,151.0
sR008hvpu5e,Sony Medical Centre,14097.0,Central sakwa Ward,Awendo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,13.0,6.0
JJHQ16uTrPX,St Camillus Mission Hospital,14103.0,Kachieng' Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,13.0,13.0
nt3hEvSThtX,Getambwega Dispensary,13565.0,Gokeharaka/getambwega Ward,Kuria East Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,37.0,38.0
naa6PTuNZM4,Jevros Clinic,13635.0,North sakwa Ward,Awendo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,8.0,7.0
LFBf0WwBzaX,Tisinye Dispensary,14149.0,Gokeharaka/getambwega Ward,Kuria East Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,62.0,92.0
eNAWFykGp3w,Uriri Health Centre,14161.0,Central kanyamkago Ward,Uriri Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,15.0,15.0
LPKh4nXw3jE,Kipingi Dispensary,16269.0,Kanyasa Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,14.0,14.0
G44EhGVs2FX,God Jope Dispensary,13582.0,God jope Ward,Suna East Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,3.0,3.0
QiXeOXMmlX0,Arombe Dispensary,13486.0,Wiga Ward,Suna West Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,130.0,126.0
WnyXc5FYO5e,Ulanda Dispensary,14157.0,East kanyamkago Ward,Uriri Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,2.0,2.0
leXuCmyYwWX,Ngere Dispensary,13850.0,East kamagambo Ward,Rongo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,53.0,53.0
WDe0umtdbif,Kabuto Dispensary,13639.0,North kadem Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,5.0,5.0
LGgFPRuWpws,Mariwa Health Centre,13778.0,South sakwa Ward,Awendo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,6.0,6.0
ghUdW9zdUuu,Nyaburi Clinic,13865.0,Oruba Ward,Suna West Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,57.0,16.0
Sepsy4Bb35C,Suna Ragana Dispensary,14136.0,Oruba Ward,Suna West Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,14.0,14.0
nNxsnNursRY,Otacho Dispensary,13998.0,Central sakwa Ward,Awendo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,42.0,42.0
sJHMc412zV6,Thim Lich Dispensary,16278.0,North kadem Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,47.0,46.0
GNwx6r3BZ8O,Pastor Machage Memorial Hospital,14014.0,Oruba Ward,Suna West Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,1.0,1.0
FIDsgV3ezn0,Olasi Dispensary,13975.0,Kaler Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,30.0,28.0
ImG6wgclN06,Ongo Health Centre,13989.0,South kamagambo Ward,Rongo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,19.0,19.0
nt3hEvSThtX,Getambwega Dispensary,13565.0,Gokeharaka/getambwega Ward,Kuria East Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,48.0,49.0
ImG6wgclN06,Ongo Health Centre,13989.0,South kamagambo Ward,Rongo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,10.0,10.0
Dp9uga9zfqH,God Kwer Dispensary,13583.0,Wiga Ward,Suna West Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,10.0,11.0
WG7O02P8x4T,Dede Dispensary,13532.0,West sakwa Ward,Awendo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,11.0,11.0
G2SApeuVqIS,Royal Nursing Home,14061.0,Central kamagambo Ward,Rongo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,11.0,11.0
cdSguOsrorH,Iraha Dispensary,13619.0,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,24.0,45.0
RuVa3z3qxpv,Minyenya Dispensary,13809.0,North kamagambo Ward,Rongo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,74.0,72.0
UY3IInX1rgt,Yago Dispensary,16279.0,Got kachola Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,20.0,18.0
Sepsy4Bb35C,Suna Ragana Dispensary,14136.0,Oruba Ward,Suna West Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,15.0,15.0
G44EhGVs2FX,God Jope Dispensary,13582.0,God jope Ward,Suna East Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,4.0,4.0
nNxsnNursRY,Otacho Dispensary,13998.0,Central sakwa Ward,Awendo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,33.0,30.0
Z4h8itV1gpt,Lwala Dispensary,13740.0,North kamagambo Ward,Rongo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,23.0,23.0
ImG6wgclN06,Ongo Health Centre,13989.0,South kamagambo Ward,Rongo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,5.0,4.0
Dp9uga9zfqH,God Kwer Dispensary,13583.0,Wiga Ward,Suna West Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,18.0,18.0
aCOEeeYEcsO,Rabondo Dispensary,14019.0,West sakwa Ward,Awendo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,10.0,10.0
WDe0umtdbif,Kabuto Dispensary,13639.0,North kadem Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,3.0,2.0
BXOrXdOZoWE,Macalder Sub-District Hospital,13745.0,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,12.0,12.0
BXOrXdOZoWE,Macalder Sub-District Hospital,13745.0,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,14.0,14.0
B8Y8xuk4MFf,Ngo'nga Dispensary,17052.0,South sakwa Ward,Awendo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,6.0,6.0
G2SApeuVqIS,Royal Nursing Home,14061.0,Central kamagambo Ward,Rongo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,5.0,5.0
hpkiX97MN3B,Othoch Rakuom Dispensary,14001.0,Got kachola Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,10.0,10.0
UY3IInX1rgt,Yago Dispensary,16279.0,Got kachola Ward,Nyatike Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,15.0,15.0
WDe0umtdbif,Kabuto Dispensary,13639.0,North kadem Ward,Nyatike Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,6.0,4.0
G44EhGVs2FX,God Jope Dispensary,13582.0,God jope Ward,Suna East Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,4.0,4.0
Sepsy4Bb35C,Suna Ragana Dispensary,14136.0,Oruba Ward,Suna West Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,11.0,11.0
QiXeOXMmlX0,Arombe Dispensary,13486.0,Wiga Ward,Suna West Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,104.0,103.0
WnyXc5FYO5e,Ulanda Dispensary,14157.0,East kanyamkago Ward,Uriri Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,7.0,7.0
RpoDr08py8E,Rapcom Nursing and Maternity Home,14037.0,North sakwa Ward,Awendo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,110.0,106.0
WnyXc5FYO5e,Ulanda Dispensary,14157.0,East kanyamkago Ward,Uriri Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,4.0,4.0
RpoDr08py8E,Rapcom Nursing and Maternity Home,14037.0,North sakwa Ward,Awendo Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,86.0,81.0
aCOEeeYEcsO,Rabondo Dispensary,14019.0,West sakwa Ward,Awendo Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,7.0,7.0
KJrHBLlkXkW,Masaba Health Centre,13779.0,Masaba Ward,Kuria West Sub County,Migori County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,3.0,2.0
QiXeOXMmlX0,Arombe Dispensary,13486.0,Wiga Ward,Suna West Sub County,Migori County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,135.0,129.0
