facilityuid,facility,code,ward,sub_county,county,indicator,period,dhis2_value,datim_value,gender,age
hHb5SzuuyHK,Nyabokarange Dispensary,13862,Bukira Central/Ikerege Ward,Kuria West Sub County,Migori County,gMICOUtzqRb,2020Q2,4,13.0,(F),10-14
hHb5SzuuyHK,Nyabokarange Dispensary,13862,Bukira Central/Ikerege Ward,Kuria West Sub County,Migori County,gTkVw97FnQK,2020Q2,36,35.0,(M),25+
hHb5SzuuyHK,Nyabokarange Dispensary,13862,Bukira Central/Ikerege Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q2,56,56.0,(F),20-24
hHb5SzuuyHK,Nyabokarange Dispensary,13862,Bukira Central/Ikerege Ward,Kuria West Sub County,Migori County,lj9QYJqS7bN,2019Q4,1,1.0,(M),10-14
hHb5SzuuyHK,Nyabokarange Dispensary,13862,Bukira Central/Ikerege Ward,Kuria West Sub County,Migori County,OePJt8CcZ0d,2019Q4,7,6.0,,1-9
hHb5SzuuyHK,Nyabokarange Dispensary,13862,Bukira Central/Ikerege Ward,Kuria West Sub County,Migori County,OePJt8CcZ0d,2020Q2,2,5.0,,1-9
hHb5SzuuyHK,Nyabokarange Dispensary,13862,Bukira Central/Ikerege Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2019Q4,10,10.0,(M),20-24
hHb5SzuuyHK,Nyabokarange Dispensary,13862,Bukira Central/Ikerege Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2020Q1,22,22.0,(M),20-24
hHb5SzuuyHK,Nyabokarange Dispensary,13862,Bukira Central/Ikerege Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2020Q2,16,16.0,(M),20-24
hHb5SzuuyHK,Nyabokarange Dispensary,13862,Bukira Central/Ikerege Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2020Q2,48,49.0,(F),15-19
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2019Q4,147,205.0,(F),25+
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2020Q2,39,56.0,(F),25+
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,gMICOUtzqRb,2019Q4,45,45.0,(F),10-14
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,gMICOUtzqRb,2020Q1,28,26.0,(F),10-14
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,gMICOUtzqRb,2020Q2,11,11.0,(F),10-14
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2019Q4,53,54.0,(M),25+
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2020Q1,54,50.0,(M),25+
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2020Q2,43,43.0,(M),25+
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,OePJt8CcZ0d,2019Q4,37,39.0,,1-9
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2019Q4,37,35.0,(M),15-19
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2020Q1,43,43.0,(M),15-19
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2020Q2,9,9.0,(M),15-19
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,gTkVw97FnQK,2020Q2,28,34.0,(M),25+
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2019Q4,20,57.0,(F),20-24
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,OePJt8CcZ0d,2020Q2,1,1.0,,1-9
HIbQsMgPQm0,Othoro,14003,North kanyamkago Ward,Uriri Sub County,Migori County,gMICOUtzqRb,2019Q4,11,14.0,(F),10-14
HIbQsMgPQm0,Othoro,14003,North kanyamkago Ward,Uriri Sub County,Migori County,gMICOUtzqRb,2020Q1,1,3.0,(F),10-14
HIbQsMgPQm0,Othoro,14003,North kanyamkago Ward,Uriri Sub County,Migori County,gMICOUtzqRb,2020Q2,3,3.0,(F),10-14
HIbQsMgPQm0,Othoro,14003,North kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2020Q1,64,76.0,(F),20-24
HIbQsMgPQm0,Othoro,14003,North kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2020Q2,63,54.0,(F),20-24
HIbQsMgPQm0,Othoro,14003,North kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q1,16,17.0,(M),20-24
HIbQsMgPQm0,Othoro,14003,North kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q2,9,11.0,(M),20-24
HIbQsMgPQm0,Othoro,14003,North kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2019Q4,148,208.0,(F),15-19
HIbQsMgPQm0,Othoro,14003,North kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2020Q1,76,80.0,(F),15-19
HIbQsMgPQm0,Othoro,14003,North kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2020Q2,33,33.0,(F),15-19
ImG6wgclN06,Ongo Health Centre,13989,South kamagambo Ward,Rongo Sub County,Migori County,JiuqbydCIcy,2020Q1,72,113.0,(F),20-24
ImG6wgclN06,Ongo Health Centre,13989,South kamagambo Ward,Rongo Sub County,Migori County,JiuqbydCIcy,2020Q2,124,67.0,(F),20-24
ImG6wgclN06,Ongo Health Centre,13989,South kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2019Q4,5,6.0,(M),10-14
ImG6wgclN06,Ongo Health Centre,13989,South kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2020Q1,19,4.0,(M),10-14
ImG6wgclN06,Ongo Health Centre,13989,South kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2020Q2,10,5.0,(M),10-14
ImG6wgclN06,Ongo Health Centre,13989,South kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2019Q4,62,44.0,(M),20-24
ImG6wgclN06,Ongo Health Centre,13989,South kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2020Q1,45,38.0,(M),20-24
ImG6wgclN06,Ongo Health Centre,13989,South kamagambo Ward,Rongo Sub County,Migori County,YXJf27jfkvS,2019Q4,70,125.0,(F),15-19
hLMDMOsAv6Y,Bande Dispensary,13494,Kaler Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2019Q4,26,27.0,(F),10-14
hLMDMOsAv6Y,Bande Dispensary,13494,Kaler Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2020Q1,8,8.0,(F),10-14
hLMDMOsAv6Y,Bande Dispensary,13494,Kaler Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q2,25,24.0,(M),25+
hLMDMOsAv6Y,Bande Dispensary,13494,Kaler Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2019Q4,35,73.0,(F),20-24
hLMDMOsAv6Y,Bande Dispensary,13494,Kaler Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2019Q4,7,7.0,(M),20-24
hLMDMOsAv6Y,Bande Dispensary,13494,Kaler Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2019Q4,34,51.0,(F),15-19
hLMDMOsAv6Y,Bande Dispensary,13494,Kaler Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2020Q1,28,44.0,(F),15-19
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2019Q4,117,142.0,(F),25+
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2020Q2,65,89.0,(F),25+
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2019Q4,122,122.0,(M),25+
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2020Q1,96,61.0,(M),25+
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2020Q2,64,66.0,(M),25+
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,lj9QYJqS7bN,2019Q4,3,4.0,(M),10-14
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,lj9QYJqS7bN,2020Q1,10,6.0,(M),10-14
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,lj9QYJqS7bN,2020Q2,6,6.0,(M),10-14
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,OePJt8CcZ0d,2020Q1,17,12.0,,1-9
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2019Q4,17,17.0,(M),15-19
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2020Q1,12,6.0,(M),15-19
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2020Q2,5,5.0,(M),15-19
hpkiX97MN3B,Othoch Rakuom Dispensary,14001,Got kachola Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2020Q1,110,98.0,(F),25+
hpkiX97MN3B,Othoch Rakuom Dispensary,14001,Got kachola Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2019Q4,7,8.0,(F),10-14
hpkiX97MN3B,Othoch Rakuom Dispensary,14001,Got kachola Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2020Q1,2,3.0,(F),10-14
hpkiX97MN3B,Othoch Rakuom Dispensary,14001,Got kachola Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2020Q2,8,15.0,(F),10-14
hpkiX97MN3B,Othoch Rakuom Dispensary,14001,Got kachola Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q2,19,34.0,(F),20-24
hpkiX97MN3B,Othoch Rakuom Dispensary,14001,Got kachola Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2019Q4,6,6.0,(M),10-14
hpkiX97MN3B,Othoch Rakuom Dispensary,14001,Got kachola Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2020Q1,2,3.0,(M),10-14
hpkiX97MN3B,Othoch Rakuom Dispensary,14001,Got kachola Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2020Q2,1,2.0,(M),10-14
hpkiX97MN3B,Othoch Rakuom Dispensary,14001,Got kachola Ward,Nyatike Sub County,Migori County,OePJt8CcZ0d,2019Q4,18,24.0,,1-9
hpkiX97MN3B,Othoch Rakuom Dispensary,14001,Got kachola Ward,Nyatike Sub County,Migori County,OePJt8CcZ0d,2020Q2,7,14.0,,1-9
hpkiX97MN3B,Othoch Rakuom Dispensary,14001,Got kachola Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2019Q4,28,42.0,(F),15-19
hpkiX97MN3B,Othoch Rakuom Dispensary,14001,Got kachola Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2020Q1,40,51.0,(F),15-19
hpkiX97MN3B,Othoch Rakuom Dispensary,14001,Got kachola Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2020Q2,12,19.0,(F),15-19
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,atSQz5O7e2A,2019Q4,138,158.0,(F),25+
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,atSQz5O7e2A,2020Q1,79,99.0,(F),25+
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,gMICOUtzqRb,2019Q4,5,11.0,(F),10-14
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,gMICOUtzqRb,2020Q1,5,6.0,(F),10-14
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,gMICOUtzqRb,2020Q2,6,6.0,(F),10-14
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,gTkVw97FnQK,2019Q4,66,63.0,(M),25+
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,gTkVw97FnQK,2020Q1,56,75.0,(M),25+
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,gTkVw97FnQK,2020Q2,37,56.0,(M),25+
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,OePJt8CcZ0d,2019Q4,21,21.0,,1-9
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,OePJt8CcZ0d,2020Q2,11,12.0,,1-9
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,XiRbc0DSMOH,2019Q4,29,34.0,(M),15-19
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,XiRbc0DSMOH,2020Q1,20,24.0,(M),15-19
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,XiRbc0DSMOH,2020Q2,7,10.0,(M),15-19
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,gMICOUtzqRb,2019Q4,5,9.0,(F),10-14
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,gMICOUtzqRb,2020Q1,3,5.0,(F),10-14
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,gMICOUtzqRb,2020Q2,7,6.0,(F),10-14
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,JiuqbydCIcy,2019Q4,16,41.0,(F),20-24
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,JiuqbydCIcy,2020Q2,39,54.0,(F),20-24
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,OePJt8CcZ0d,2020Q1,12,15.0,,1-9
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,pkShOkgNQt2,2019Q4,9,13.0,(M),20-24
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,pkShOkgNQt2,2020Q2,11,12.0,(M),20-24
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,YXJf27jfkvS,2019Q4,9,29.0,(F),15-19
I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,North sakwa Ward,Awendo Sub County,Migori County,YXJf27jfkvS,2020Q2,30,35.0,(F),15-19
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2019Q4,73,102.0,(F),20-24
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2020Q2,24,31.0,(F),20-24
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,OePJt8CcZ0d,2020Q1,2,3.0,,1-9
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,OePJt8CcZ0d,2020Q2,2,2.0,,1-9
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2019Q4,35,36.0,(M),20-24
iX9MCYrhHOP,Koloo Dispensary,17038,North kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q1,13,13.0,(M),20-24
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2019Q4,151,240.0,(F),25+
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2020Q1,199,204.0,(F),25+
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2020Q1,86,85.0,(M),25+
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2020Q2,54,54.0,(M),25+
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,OePJt8CcZ0d,2019Q4,4,7.0,,1-9
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,OePJt8CcZ0d,2020Q2,6,6.0,,1-9
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2019Q4,51,53.0,(M),15-19
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2020Q1,45,47.0,(M),15-19
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2020Q2,26,26.0,(M),15-19
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2019Q4,61,96.0,(F),15-19
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2019Q4,2667,2439.0,(F),25+
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2020Q1,1553,1328.0,(F),25+
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2020Q2,539,723.0,(F),25+
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2019Q4,1312,1482.0,(M),25+
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2020Q2,426,510.0,(M),25+
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,OePJt8CcZ0d,2019Q4,229,328.0,,1-9
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,OePJt8CcZ0d,2020Q1,191,175.0,,1-9
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,OePJt8CcZ0d,2020Q2,87,126.0,,1-9
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2019Q4,320,270.0,(M),15-19
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2020Q1,82,83.0,(M),15-19
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2020Q2,141,117.0,(M),15-19
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2019Q4,539,710.0,(F),25+
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2020Q1,295,450.0,(F),25+
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2020Q2,312,258.0,(F),25+
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2019Q4,32,35.0,(F),10-14
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2020Q1,11,11.0,(F),10-14
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2020Q2,43,9.0,(F),10-14
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2019Q4,278,431.0,(M),25+
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2020Q1,205,245.0,(M),25+
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2020Q2,126,149.0,(M),25+
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,OePJt8CcZ0d,2020Q1,4,5.0,,1-9
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2019Q4,76,97.0,(M),15-19
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2020Q1,38,62.0,(M),15-19
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2020Q2,19,26.0,(M),15-19
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,gMICOUtzqRb,2020Q2,4,4.0,(F),10-14
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q1,18,34.0,(F),20-24
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q2,18,43.0,(F),20-24
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2019Q4,10,9.0,(M),20-24
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2020Q1,8,9.0,(M),20-24
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2020Q2,8,7.0,(M),20-24
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2019Q4,16,35.0,(F),15-19
IH4gWpzva9S,Motemorabu Dispensary,13824,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2020Q1,13,21.0,(F),15-19
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2020Q1,173,184.0,(F),25+
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2020Q2,110,117.0,(F),25+
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2019Q4,140,162.0,(M),25+
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2020Q1,131,133.0,(M),25+
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2020Q2,88,76.0,(M),25+
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,OePJt8CcZ0d,2020Q1,4,8.0,,1-9
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,OePJt8CcZ0d,2020Q2,6,7.0,,1-9
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2019Q4,44,43.0,(M),15-19
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2020Q1,20,20.0,(M),15-19
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2020Q2,6,6.0,(M),15-19
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2020Q1,112,112.0,(M),25+
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,JiuqbydCIcy,2020Q2,41,68.0,(F),20-24
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,lj9QYJqS7bN,2019Q4,2,2.0,(M),10-14
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,lj9QYJqS7bN,2020Q2,2,2.0,(M),10-14
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,OePJt8CcZ0d,2019Q4,7,7.0,,1-9
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,OePJt8CcZ0d,2020Q2,10,10.0,,1-9
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,pkShOkgNQt2,2020Q1,20,20.0,(M),20-24
jC5xoC8BnPT,St Barnabas Dispensary,14102,Oruba Ward,Suna West Sub County,Migori County,pkShOkgNQt2,2020Q2,6,6.0,(M),20-24
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2019Q4,55,94.0,(F),25+
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2020Q1,52,72.0,(F),25+
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2020Q2,49,44.0,(F),25+
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2019Q4,2,2.0,(F),10-14
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2020Q1,4,5.0,(F),10-14
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q1,33,49.0,(M),25+
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q2,26,28.0,(M),25+
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,OePJt8CcZ0d,2019Q4,5,7.0,,1-9
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,OePJt8CcZ0d,2020Q2,4,3.0,,1-9
dW7oScLnDy2,Winjo Dispensary,14173,Muhuru Ward,Nyatike Sub County,Migori County,XiRbc0DSMOH,2019Q4,10,10.0,(M),15-19
